GEO_ID|B05009_E001|B05009_M001|B05009_E002|B05009_M002|B05009_E003|B05009_M003|B05009_E004|B05009_M004|B05009_E005|B05009_M005|B05009_E006|B05009_M006|B05009_E007|B05009_M007|B05009_E008|B05009_M008|B05009_E009|B05009_M009|B05009_E010|B05009_M010|B05009_E011|B05009_M011|B05009_E012|B05009_M012|B05009_E013|B05009_M013|B05009_E014|B05009_M014|B05009_E015|B05009_M015|B05009_E016|B05009_M016|B05009_E017|B05009_M017|B05009_E018|B05009_M018|B05009_E019|B05009_M019|B05009_E020|B05009_M020|B05009_E021|B05009_M021|B05009_E022|B05009_M022|B05009_E023|B05009_M023|B05009_E024|B05009_M024|B05009_E025|B05009_M025|B05009_E026|B05009_M026|B05009_E027|B05009_M027|B05009_E028|B05009_M028|B05009_E029|B05009_M029|B05009_E030|B05009_M030|B05009_E031|B05009_M031|B05009_E032|B05009_M032|B05009_E033|B05009_M033|B05009_E034|B05009_M034|B05009_E035|B05009_M035|B05009_E036|B05009_M036|B05009_E037|B05009_M037
1400000US36081100801|784|253|162|113|123|104|123|104|0|13|80|96|22|26|22|26|0|13|21|32|21|32|0|13|39|40|39|40|0|13|39|40|0|13|0|13|0|13|622|198|546|201|452|194|94|137|361|185|136|152|42|35|94|137|49|78|49|78|0|13|76|72|76|72|0|13|76|72|0|13|0|13|0|13
1400000US36081100803|1090|419|381|252|267|206|267|206|0|13|0|13|144|157|144|157|0|13|123|210|123|210|0|13|114|119|114|119|0|13|0|13|114|119|114|119|0|13|709|346|125|106|125|106|0|13|0|13|125|106|125|106|0|13|0|13|0|13|0|13|584|340|565|350|19|29|0|13|584|340|565|350|19|29
1400000US36081100804|1391|615|288|197|203|173|186|169|17|29|101|141|17|29|0|19|17|29|85|95|85|95|0|19|85|94|46|73|39|61|46|73|39|61|0|19|39|61|1103|478|659|490|659|490|0|19|309|327|64|68|64|68|0|19|286|345|286|345|0|19|444|279|417|274|27|46|296|226|148|192|121|187|27|46
1400000US36081101002|2751|963|540|317|373|210|373|210|0|19|225|137|124|181|124|181|0|19|24|41|24|41|0|19|167|225|167|225|0|19|167|225|0|19|0|19|0|19|2211|727|1801|715|1549|513|252|362|1302|474|414|567|162|206|252|362|85|144|85|144|0|19|410|270|410|270|0|19|410|270|0|19|0|19|0|19
1400000US36081101003|1057|559|492|379|368|357|368|357|0|13|331|361|37|64|37|64|0|13|0|13|0|13|0|13|124|128|124|128|0|13|124|128|0|13|0|13|0|13|565|331|552|329|478|370|74|94|422|346|83|78|9|45|74|94|47|78|47|78|0|13|13|35|13|35|0|13|13|35|0|13|0|13|0|13
1400000US36081101004|1109|536|601|362|390|317|390|317|0|19|209|219|181|251|181|251|0|19|0|19|0|19|0|19|211|232|211|232|0|19|211|232|0|19|0|19|0|19|508|353|258|234|186|256|72|85|161|256|97|90|25|38|72|85|0|19|0|19|0|19|250|259|250|259|0|19|250|259|0|19|0|19|0|19
1400000US36081101700|1644|515|467|261|388|236|388|236|0|19|44|49|210|190|210|190|0|19|134|128|134|128|0|19|79|97|79|97|0|19|79|97|0|19|0|19|0|19|1177|393|897|307|811|312|86|103|176|116|374|229|288|207|86|103|347|281|347|281|0|19|280|199|280|199|0|19|224|184|56|88|56|88|0|19
1400000US36081102900|569|218|87|97|87|97|87|97|0|13|43|59|44|72|44|72|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|482|197|303|164|303|164|0|13|186|166|117|94|117|94|0|13|0|13|0|13|0|13|179|104|179|104|0|13|129|101|50|58|50|58|0|13
1400000US36081103201|2378|514|724|269|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|724|269|724|269|0|19|318|236|406|188|406|188|0|19|1654|469|509|368|399|346|110|125|168|274|341|234|231|196|110|125|0|19|0|19|0|19|1145|338|1023|325|122|104|298|205|847|284|725|272|122|104
1400000US36081103202|2518|798|1195|560|887|554|887|554|0|19|580|511|226|136|226|136|0|19|81|127|81|127|0|19|308|163|308|163|0|19|176|141|132|95|132|95|0|19|1323|443|633|377|633|377|0|19|221|230|291|143|291|143|0|19|121|200|121|200|0|19|690|338|659|336|31|49|388|289|302|193|271|184|31|49
1400000US36081103300|810|270|202|105|148|76|148|76|0|13|96|53|43|51|43|51|0|13|9|15|9|15|0|13|54|74|54|74|0|13|0|13|54|74|54|74|0|13|608|216|341|122|309|126|32|46|151|78|118|82|86|84|32|46|72|66|72|66|0|13|267|182|196|160|71|96|164|153|103|108|32|47|71|96
1400000US36081103900|1135|514|673|368|284|261|284|261|0|19|9|31|275|255|275|255|0|19|0|19|0|19|0|19|389|261|357|248|32|48|219|218|170|141|138|115|32|48|462|270|339|217|339|217|0|19|109|115|221|186|221|186|0|19|9|32|9|32|0|19|123|151|123|151|0|19|123|151|0|19|0|19|0|19
1400000US36081104700|963|295|111|93|111|93|111|93|0|19|29|47|82|77|82|77|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|852|264|797|267|797|267|0|19|30|50|636|211|636|211|0|19|131|197|131|197|0|19|55|52|55|52|0|19|10|22|45|44|45|44|0|19
1400000US36081105900|821|351|210|110|197|108|197|108|0|13|150|108|19|29|19|29|0|13|28|35|28|35|0|13|13|23|13|23|0|13|13|23|0|13|0|13|0|13|611|335|534|337|480|322|54|79|311|293|223|178|169|157|54|79|0|13|0|13|0|13|77|70|77|70|0|13|42|46|35|51|35|51|0|13
1400000US36081107201|356|150|184|106|159|106|159|106|0|13|89|85|55|77|55|77|0|13|15|18|15|18|0|13|25|38|25|38|0|13|25|38|0|13|0|13|0|13|172|110|147|99|140|100|7|10|128|98|7|10|0|13|7|10|12|15|12|15|0|13|25|37|25|37|0|13|25|37|0|13|0|13|0|13
1400000US36081107202|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36081108500|500|152|99|62|67|44|67|44|0|13|6|9|32|37|32|37|0|13|29|27|29|27|0|13|32|48|32|48|0|13|0|13|32|48|32|48|0|13|401|134|315|124|214|80|101|98|69|60|184|106|92|50|92|98|62|46|53|46|9|13|86|61|86|61|0|13|0|13|86|61|86|61|0|13
1400000US36081109300|522|192|144|84|132|81|132|81|0|13|0|13|0|13|0|13|0|13|132|81|132|81|0|13|12|18|12|18|0|13|12|18|0|13|0|13|0|13|378|153|366|153|366|153|0|13|88|57|131|95|131|95|0|13|147|115|147|115|0|13|12|18|0|13|12|18|0|13|12|18|0|13|12|18
1400000US36081109700|315|104|171|97|151|92|151|92|0|13|101|84|33|38|33|38|0|13|17|25|17|25|0|13|20|34|20|34|0|13|20|34|0|13|0|13|0|13|144|80|95|66|89|64|6|11|7|11|66|54|60|52|6|11|22|36|22|36|0|13|49|61|49|61|0|13|49|61|0|13|0|13|0|13
1400000US36081109900|929|347|172|112|146|108|146|108|0|13|75|66|16|22|16|22|0|13|55|85|55|85|0|13|26|33|26|33|0|13|26|33|0|13|0|13|0|13|757|336|397|164|386|164|11|18|261|138|67|62|56|62|11|18|69|92|69|92|0|13|360|324|341|325|19|27|261|320|99|51|80|65|19|27
1400000US36081111300|749|251|366|216|335|217|335|217|0|13|238|205|91|62|91|62|0|13|6|9|6|9|0|13|31|31|31|31|0|13|24|27|7|12|7|12|0|13|383|115|345|110|318|101|27|35|53|45|239|106|218|100|21|34|53|48|47|48|6|8|38|35|38|35|0|13|30|32|8|13|8|13|0|13
1400000US36081112300|616|186|153|90|127|83|127|83|0|13|59|64|55|46|55|46|0|13|13|19|13|19|0|13|26|41|26|41|0|13|0|13|26|41|26|41|0|13|463|152|339|130|339|130|0|13|57|61|203|68|203|68|0|13|79|101|79|101|0|13|124|92|92|87|32|27|13|18|111|91|79|85|32|27
1400000US36081112900|436|170|130|84|79|42|48|31|31|39|21|20|31|39|0|13|31|39|27|30|27|30|0|13|51|77|51|77|0|13|0|13|51|77|51|77|0|13|306|158|202|58|142|69|60|43|22|34|107|48|47|32|60|43|73|50|73|50|0|13|104|150|104|150|0|13|104|150|0|13|0|13|0|13
1400000US36081113300|236|117|56|45|56|45|56|45|0|13|26|27|26|36|26|36|0|13|4|8|4|8|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|180|93|175|92|167|93|8|14|87|73|77|54|69|52|8|14|11|13|11|13|0|13|5|8|0|13|5|8|0|13|5|8|0|13|5|8
1400000US36081113900|829|271|333|171|269|156|269|156|0|13|117|129|127|84|127|84|0|13|25|39|25|39|0|13|64|81|64|81|0|13|0|13|64|81|64|81|0|13|496|171|385|156|344|146|41|51|60|95|309|124|268|112|41|51|16|19|16|19|0|13|111|89|63|57|48|65|13|21|98|86|50|51|48|65
1400000US36081114100|536|203|116|83|95|75|95|75|0|13|48|56|0|13|0|13|0|13|47|54|47|54|0|13|21|30|21|30|0|13|21|30|0|13|0|13|0|13|420|150|358|162|300|153|58|72|147|128|136|100|78|68|58|72|75|57|75|57|0|13|62|40|58|39|4|7|60|40|2|3|2|3|0|13
1400000US36081114700|356|185|29|26|19|21|19|21|0|13|2|3|5|8|5|8|0|13|12|20|12|20|0|13|10|15|10|15|0|13|0|13|10|15|10|15|0|13|327|186|289|185|158|113|131|148|80|86|209|161|78|73|131|148|0|13|0|13|0|13|38|41|38|41|0|13|8|13|30|39|30|39|0|13
1400000US36081115100|138|65|43|25|43|25|43|25|0|13|0|13|33|25|33|25|0|13|10|15|10|15|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|95|55|95|55|71|44|24|26|36|37|47|36|23|19|24|26|12|16|12|16|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36081115500|384|113|127|101|45|45|45|45|0|13|6|11|39|42|39|42|0|13|0|13|0|13|0|13|82|93|82|93|0|13|14|23|68|92|68|92|0|13|257|116|221|113|221|113|0|13|73|72|83|56|83|56|0|13|65|68|65|68|0|13|36|35|36|35|0|13|10|16|26|31|26|31|0|13
1400000US36081115700|649|250|273|148|229|144|169|115|60|93|15|24|104|101|44|44|60|93|110|108|110|108|0|13|44|43|44|43|0|13|22|33|22|25|22|25|0|13|376|183|263|151|263|151|0|13|31|47|198|144|198|144|0|13|34|32|34|32|0|13|113|136|113|136|0|13|0|13|113|136|113|136|0|13
1400000US36081115900|626|215|182|115|182|115|182|115|0|13|51|59|131|95|131|95|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|444|183|294|165|275|163|19|30|33|52|238|149|219|147|19|30|23|33|23|33|0|13|150|107|137|101|13|20|62|87|88|88|75|81|13|20
1400000US36081116100|418|262|58|57|58|57|58|57|0|13|0|13|58|57|58|57|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|360|248|312|241|285|237|27|44|0|13|280|230|253|226|27|44|32|56|32|56|0|13|48|60|48|60|0|13|0|13|48|60|48|60|0|13
1400000US36081116301|494|233|236|156|177|143|177|143|0|13|0|13|138|133|138|133|0|13|39|62|39|62|0|13|59|50|59|50|0|13|16|25|43|43|43|43|0|13|258|184|117|99|101|94|16|26|0|13|117|99|101|94|16|26|0|13|0|13|0|13|141|162|93|106|48|73|46|84|95|146|47|73|48|73
1400000US36081116302|890|641|503|322|392|304|392|304|0|13|0|13|392|304|392|304|0|13|0|13|0|13|0|13|111|150|86|139|25|43|0|13|111|150|86|139|25|43|387|367|387|367|387|367|0|13|0|13|387|367|387|367|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36081116700|430|191|125|63|115|61|115|61|0|13|0|13|51|43|51|43|0|13|64|47|64|47|0|13|10|14|10|14|0|13|0|13|10|14|10|14|0|13|305|159|255|157|234|157|21|21|13|21|239|157|218|157|21|21|3|5|3|5|0|13|50|40|22|24|28|31|8|12|42|38|14|21|28|31
1400000US36081117100|285|96|70|53|46|40|46|40|0|13|22|29|24|26|24|26|0|13|0|13|0|13|0|13|24|38|24|38|0|13|24|38|0|13|0|13|0|13|215|91|119|54|101|57|18|21|26|41|65|41|47|40|18|21|28|29|28|29|0|13|96|75|83|70|13|23|8|12|88|74|75|70|13|23
1400000US36081117500|1009|349|341|166|323|166|323|166|0|13|109|104|214|153|214|153|0|13|0|13|0|13|0|13|18|29|18|29|0|13|0|13|18|29|18|29|0|13|668|281|388|199|344|194|44|35|71|77|317|197|273|189|44|35|0|13|0|13|0|13|280|257|280|257|0|13|0|13|280|257|280|257|0|13
1400000US36081118100|308|158|146|103|74|41|74|41|0|13|12|13|47|35|47|35|0|13|15|17|15|17|0|13|72|94|58|92|14|19|58|92|14|19|0|13|14|19|162|106|48|46|48|46|0|13|0|13|48|46|48|46|0|13|0|13|0|13|0|13|114|91|114|91|0|13|92|88|22|33|22|33|0|13
1400000US36081118500|232|87|63|56|63|56|42|47|21|29|0|13|42|44|21|32|21|29|21|34|21|34|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|169|72|142|60|142|60|0|13|6|13|136|58|136|58|0|13|0|13|0|13|0|13|27|40|27|40|0|13|0|13|27|40|27|40|0|13
1400000US36081118700|446|183|220|102|166|92|166|92|0|13|0|13|105|66|105|66|0|13|61|68|61|68|0|13|54|54|23|28|31|47|0|13|54|54|23|28|31|47|226|127|142|86|103|69|39|61|0|13|142|86|103|69|39|61|0|13|0|13|0|13|84|71|53|52|31|48|7|10|77|70|46|51|31|48
1400000US36081118900|183|87|47|42|47|42|34|35|13|18|13|18|34|35|34|35|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|136|66|116|62|60|38|56|51|0|13|105|62|49|36|56|51|11|15|11|15|0|13|20|17|20|17|0|13|16|19|4|11|4|11|0|13
1400000US36081119100|288|200|191|148|178|146|113|100|65|107|23|29|155|145|90|100|65|107|0|13|0|13|0|13|13|21|13|21|0|13|13|21|0|13|0|13|0|13|97|123|97|123|81|115|16|26|0|13|97|123|81|115|16|26|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36081119300|405|153|73|60|31|39|31|39|0|13|0|13|31|39|31|39|0|13|0|13|0|13|0|13|42|46|42|46|0|13|0|13|42|46|42|46|0|13|332|148|181|92|121|74|60|57|20|28|161|90|101|70|60|57|0|13|0|13|0|13|151|128|151|128|0|13|0|13|151|128|151|128|0|13
1400000US36081119500|370|191|153|93|149|93|149|93|0|13|81|67|48|62|48|62|0|13|20|17|20|17|0|13|4|6|4|6|0|13|0|13|4|6|4|6|0|13|217|126|213|126|194|124|19|25|91|43|102|120|83|118|19|25|20|30|20|30|0|13|4|5|4|5|0|13|0|13|4|5|4|5|0|13
1400000US36081119900|189|116|78|98|78|98|78|98|0|13|0|13|78|98|78|98|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|111|69|72|62|58|61|14|20|28|39|44|51|30|47|14|20|0|13|0|13|0|13|39|40|39|40|0|13|17|20|22|36|22|36|0|13
1400000US36081120100|198|104|14|17|7|11|7|11|0|13|0|13|7|11|7|11|0|13|0|13|0|13|0|13|7|13|7|13|0|13|0|13|7|13|7|13|0|13|184|102|100|57|64|40|36|44|0|13|85|57|49|39|36|44|15|22|15|22|0|13|84|86|84|86|0|13|45|74|39|49|39|49|0|13
1400000US36081120300|221|90|76|64|19|21|19|21|0|13|0|13|10|16|10|16|0|13|9|15|9|15|0|13|57|61|57|61|0|13|0|13|57|61|57|61|0|13|145|62|86|61|86|61|0|13|31|38|45|40|45|40|0|13|10|17|10|17|0|13|59|43|49|40|10|16|0|13|59|43|49|40|10|16
1400000US36081120500|446|295|220|192|198|192|198|192|0|13|0|13|117|102|117|102|0|13|81|131|81|131|0|13|22|30|11|17|11|27|11|17|11|27|0|13|11|27|226|146|198|139|178|136|20|19|28|46|170|134|150|128|20|19|0|13|0|13|0|13|28|45|28|45|0|13|28|45|0|13|0|13|0|13
1400000US36081120701|405|184|215|149|90|63|90|63|0|13|48|49|42|32|42|32|0|13|0|13|0|13|0|13|125|137|125|137|0|13|96|135|29|26|29|26|0|13|190|83|176|79|157|77|19|17|65|42|88|52|69|48|19|17|23|33|23|33|0|13|14|17|14|17|0|13|10|14|4|8|4|8|0|13
1400000US36081120702|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36081121100|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36081121500|947|400|379|251|215|148|194|142|21|34|47|55|118|92|97|84|21|34|50|77|50|77|0|13|164|200|164|200|0|13|138|196|26|33|26|33|0|13|568|226|414|183|394|171|20|31|35|40|357|178|337|169|20|31|22|34|22|34|0|13|154|123|154|123|0|13|112|115|42|53|42|53|0|13
1400000US36081122300|549|189|84|81|84|81|56|62|28|49|0|13|84|81|56|62|28|49|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|465|171|358|145|337|148|21|27|0|13|317|147|296|149|21|27|41|49|41|49|0|13|107|101|99|100|8|13|0|13|107|101|99|100|8|13
1400000US36081122702|1042|439|417|259|123|151|123|151|0|19|88|139|35|61|35|61|0|19|0|19|0|19|0|19|294|212|294|212|0|19|184|184|110|107|110|107|0|19|625|291|181|135|181|135|0|19|0|19|150|121|150|121|0|19|31|48|31|48|0|19|444|270|444|270|0|19|331|251|113|116|113|116|0|19
1400000US36081122703|2105|787|466|315|189|214|189|214|0|19|122|196|0|19|0|19|0|19|67|80|67|80|0|19|277|189|277|189|0|19|277|189|0|19|0|19|0|19|1639|732|1369|750|1335|752|34|55|702|578|633|598|633|598|0|19|34|55|0|19|34|55|270|210|163|155|107|141|163|155|107|141|0|19|107|141
1400000US36081122704|752|409|536|390|473|387|473|387|0|13|0|13|374|381|374|381|0|13|99|139|99|139|0|13|63|87|63|87|0|13|63|87|0|13|0|13|0|13|216|135|119|141|119|141|0|13|2|18|0|13|0|13|0|13|117|132|117|132|0|13|97|88|97|88|0|13|15|25|82|83|82|83|0|13
1400000US36081124100|508|195|256|131|190|142|190|142|0|13|53|70|137|105|137|105|0|13|0|13|0|13|0|13|66|44|66|44|0|13|8|20|58|47|58|47|0|13|252|112|216|108|216|108|0|13|52|64|132|91|132|91|0|13|32|47|32|47|0|13|36|29|36|29|0|13|0|13|36|29|36|29|0|13
1400000US36081124700|1021|370|150|126|134|124|134|124|0|13|17|31|32|33|32|33|0|13|85|126|85|126|0|13|16|25|16|25|0|13|16|25|0|13|0|13|0|13|871|363|807|357|807|357|0|13|61|71|533|374|533|374|0|13|213|181|213|181|0|13|64|65|64|65|0|13|12|20|52|62|52|62|0|13
1400000US36081125700|402|126|219|96|167|96|167|96|0|13|11|19|134|99|134|99|0|13|22|25|22|25|0|13|52|50|52|50|0|13|52|50|0|13|0|13|0|13|183|89|137|74|137|74|0|13|0|13|99|68|99|68|0|13|38|36|38|36|0|13|46|50|28|46|18|20|0|13|46|50|28|46|18|20
1400000US36081126500|244|91|40|29|40|29|40|29|0|13|0|13|32|27|32|27|0|13|8|11|8|11|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|204|90|131|59|131|59|0|13|8|13|99|53|99|53|0|13|24|26|24|26|0|13|73|77|73|77|0|13|73|77|0|13|0|13|0|13
1400000US36081126700|373|150|129|115|129|115|129|115|0|13|76|124|53|56|53|56|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|244|108|176|90|117|82|59|32|0|13|152|85|93|75|59|32|24|31|24|31|0|13|68|71|68|71|0|13|64|72|4|10|4|10|0|13
1400000US36081127700|541|278|100|95|86|91|86|91|0|13|16|27|70|89|70|89|0|13|0|13|0|13|0|13|14|23|14|23|0|13|14|23|0|13|0|13|0|13|441|218|277|176|277|176|0|13|120|124|157|132|157|132|0|13|0|13|0|13|0|13|164|146|89|81|75|118|64|73|100|126|25|39|75|118
1400000US36081128300|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36081129102|939|383|376|312|349|307|349|307|0|13|34|32|84|80|84|80|0|13|231|331|231|331|0|13|27|42|27|42|0|13|27|42|0|13|0|13|0|13|563|263|453|227|443|226|10|17|72|58|362|222|352|220|10|17|19|31|19|31|0|13|110|126|110|126|0|13|74|121|36|36|36|36|0|13
1400000US36081129103|1001|506|214|147|184|138|184|138|0|13|48|76|93|93|93|93|0|13|43|62|43|62|0|13|30|34|30|34|0|13|0|13|30|34|30|34|0|13|787|499|787|499|720|499|67|60|381|489|188|98|121|69|67|60|218|167|218|167|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36081129104|803|205|423|179|423|179|423|179|0|13|230|161|42|41|42|41|0|13|151|92|151|92|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|380|108|260|106|260|106|0|13|117|69|74|50|74|50|0|13|69|58|69|58|0|13|120|87|107|82|13|21|93|80|27|30|14|22|13|21
1400000US36081130100|482|139|124|90|100|85|100|85|0|13|36|37|64|69|64|69|0|13|0|13|0|13|0|13|24|37|24|37|0|13|0|13|24|37|24|37|0|13|358|115|238|108|212|97|26|38|100|85|121|72|95|56|26|38|17|27|17|27|0|13|120|82|103|77|17|26|67|67|53|53|36|46|17|26
1400000US36081133300|640|114|185|119|185|119|181|122|4|14|24|30|161|120|157|123|4|14|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|455|101|432|102|396|102|36|55|29|32|269|150|233|146|36|55|134|154|134|154|0|13|23|27|23|27|0|13|15|24|8|13|8|13|0|13
1400000US36081133900|375|96|99|47|71|36|71|36|0|13|35|27|0|13|0|13|0|13|36|30|36|30|0|13|28|25|28|25|0|13|8|14|20|20|20|20|0|13|276|88|276|88|263|90|13|20|52|80|196|119|183|120|13|20|28|26|28|26|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36081134100|318|234|81|111|18|59|18|59|0|13|0|13|18|59|18|59|0|13|0|13|0|13|0|13|63|85|63|85|0|13|0|13|63|85|63|85|0|13|237|173|71|81|71|81|0|13|22|50|49|61|49|61|0|13|0|13|0|13|0|13|166|142|93|90|73|111|32|71|134|121|61|54|73|111
1400000US36081134701|964|429|361|196|207|156|207|156|0|13|118|126|77|79|77|79|0|13|12|18|12|18|0|13|154|130|154|130|0|13|154|130|0|13|0|13|0|13|603|336|317|266|303|265|14|23|0|13|136|100|122|95|14|23|181|252|181|252|0|13|286|240|286|240|0|13|251|234|35|56|35|56|0|13
1400000US36081134702|1284|434|596|339|490|329|472|331|18|28|212|223|269|252|251|253|18|28|9|14|9|14|0|13|106|106|106|106|0|13|18|26|88|95|88|95|0|13|688|229|610|237|558|233|52|60|87|100|412|180|360|172|52|60|111|103|111|103|0|13|78|83|78|83|0|13|35|37|43|62|43|62|0|13
1400000US36081136700|1189|310|445|193|445|193|445|193|0|19|74|97|291|150|291|150|0|19|80|83|80|83|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|744|227|673|207|501|194|172|118|0|19|595|213|436|191|159|122|78|64|65|60|13|23|71|65|63|65|8|18|42|52|29|31|21|29|8|18
1400000US36081137700|1298|604|380|248|314|248|314|248|0|19|183|177|99|129|99|129|0|19|32|67|32|67|0|19|66|94|66|94|0|19|66|94|0|19|0|19|0|19|918|448|646|340|590|337|56|87|265|254|381|211|325|204|56|87|0|19|0|19|0|19|272|288|272|288|0|19|195|278|77|116|77|116|0|19
1400000US36081138501|1165|319|424|197|411|196|399|195|12|19|96|118|134|109|122|107|12|19|181|124|181|124|0|13|13|20|13|20|0|13|13|20|0|13|0|13|0|13|741|240|621|220|572|208|49|43|44|51|422|171|373|159|49|43|155|130|155|130|0|13|120|113|116|115|4|8|29|44|91|108|87|108|4|8
1400000US36081138502|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36081139900|251|83|62|33|23|22|23|22|0|13|0|13|14|15|14|15|0|13|9|16|9|16|0|13|39|34|39|34|0|13|13|11|26|33|26|33|0|13|189|75|138|64|133|64|5|7|48|55|90|44|85|46|5|7|0|13|0|13|0|13|51|50|51|50|0|13|12|10|39|49|39|49|0|13
1400000US36081140300|406|160|110|152|101|151|101|151|0|13|101|151|0|13|0|13|0|13|0|13|0|13|0|13|9|14|9|14|0|13|0|13|9|14|9|14|0|13|296|54|275|59|225|57|50|30|59|45|191|56|141|50|50|30|25|28|25|28|0|13|21|18|21|18|0|13|0|13|21|18|21|18|0|13
1400000US36081140901|214|210|22|18|10|8|10|8|0|13|0|13|5|8|5|8|0|13|5|8|5|8|0|13|12|17|0|13|12|17|0|13|12|17|0|13|12|17|192|209|188|206|63|35|125|203|0|13|177|205|52|31|125|203|11|16|11|16|0|13|4|6|4|6|0|13|0|13|4|6|4|6|0|13
1400000US36081140902|504|109|105|73|76|73|76|73|0|13|0|13|65|70|65|70|0|13|11|16|11|16|0|13|29|33|29|33|0|13|22|31|7|11|7|11|0|13|399|119|297|105|243|90|54|57|36|53|213|92|159|74|54|57|48|46|48|46|0|13|102|72|102|72|0|13|68|62|34|39|34|39|0|13
1400000US36081141700|735|261|151|104|76|58|76|58|0|13|0|13|76|58|76|58|0|13|0|13|0|13|0|13|75|81|75|81|0|13|0|13|75|81|75|81|0|13|584|264|399|229|302|153|97|157|0|13|386|227|289|151|97|157|13|20|13|20|0|13|185|157|185|157|0|13|95|140|90|75|90|75|0|13
1400000US36081142900|741|388|257|162|225|153|225|153|0|13|43|41|102|94|102|94|0|13|80|83|80|83|0|13|32|43|32|43|0|13|32|43|0|13|0|13|0|13|484|260|464|263|419|266|45|51|54|46|294|145|262|143|32|46|116|188|116|188|0|13|20|22|8|13|12|18|0|13|20|22|8|13|12|18
1400000US36081143500|409|128|153|74|86|55|78|55|8|11|13|20|55|49|47|49|8|11|18|20|18|20|0|13|67|69|67|69|0|13|18|31|49|48|49|48|0|13|256|95|185|106|185|106|0|13|41|34|81|80|81|80|0|13|63|58|63|58|0|13|71|48|71|48|0|13|6|12|65|47|65|47|0|13
1400000US36081144100|345|178|163|145|163|145|163|145|0|13|12|19|151|144|151|144|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|182|106|182|106|182|106|0|13|12|20|121|96|121|96|0|13|49|54|49|54|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36081144700|844|261|319|139|235|123|235|123|0|13|68|72|167|82|167|82|0|13|0|13|0|13|0|13|84|85|84|85|0|13|17|21|67|83|67|83|0|13|525|248|323|153|297|153|26|28|25|29|265|150|239|149|26|28|33|34|33|34|0|13|202|196|194|195|8|12|50|60|152|188|144|187|8|12
